     time      11      10      00       01
  17.0571  5.5660  4.8906  9.5529 244.0323
  17.1171  5.5429  4.8703  9.5132 245.5886
  17.1772  5.5199  4.8500  9.4737 247.1460
  17.2372  5.4970  4.8299  9.4344 248.7043
  17.2973  5.4741  4.8098  9.3952 250.2636
  17.3574  5.4514  4.7899  9.3562 251.8237
  17.4174  5.4288  4.7700  9.3173 253.3846
  17.4775  5.4062  4.7502  9.2786 254.9462
  17.5375  5.3838  4.7305  9.2401 256.5086
  17.5976  5.3614  4.7108  9.2017 258.0716
  17.6577  5.3392  4.6913  9.1635 259.6351
  17.7177  5.3170  4.6718  9.1254 261.1992
  17.7778  5.2949  4.6524  9.0875 262.7637
  17.8378  5.2729  4.6331  9.0498 264.3287
  17.8979  5.2510  4.6138  9.0122 265.8941
  17.9580  5.2292  4.5947  8.9748 267.4597
  18.0180  5.2075  4.5756  8.9375 269.0256
  18.0781  5.1859  4.5566  8.9004 270.5917
  18.1381  5.1644  4.5377  8.8634 272.1580
  18.1982  5.1429  4.5188  8.8266 273.7244
  18.2583  5.1216  4.5001  8.7899 275.2909
  18.3183  5.1003  4.4814  8.7534 276.8573
  18.3784  5.0791  4.4628  8.7171 278.4238
  18.4384  5.0580  4.4443  8.6809 279.9901
  18.4985  5.0370  4.4258  8.6448 281.5563
  18.5586  5.0161  4.4074  8.6089 283.1224
  18.6186  4.9953  4.3891  8.5732 284.6882
  18.6787  4.9746  4.3709  8.5376 286.2537
  18.7387  4.9539  4.3528  8.5021 287.8189
  18.7988  4.9333  4.3347  8.4668 289.3837
  18.8589  4.9128  4.3167  8.4316 290.9482
  18.9189  4.8924  4.2988  8.3966 292.5122
  18.9790  4.8721  4.2809  8.3617 294.0757
  19.0390  4.8519  4.2631  8.3270 295.6386
  19.0991  4.8318  4.2454  8.2924 297.2010
  19.1592  4.8117  4.2278  8.2580 298.7627
  19.2192  4.7917  4.2103  8.2237 300.3238
  19.2793  4.7718  4.1928  8.1895 301.8842
  19.3393  4.7520  4.1754  8.1555 303.4438
  19.3994  4.7323  4.1580  8.1217 305.0026
  19.4595  4.7126  4.1408  8.0879 306.5606
  19.5195  4.6931  4.1236  8.0543 308.1177
  19.5796  4.6736  4.1065  8.0209 309.6739
  19.6396  4.6542  4.0894  7.9876 311.2292
  19.6997  4.6348  4.0724  7.9544 312.7835
  19.7598  4.6156  4.0555  7.9214 314.3367
  19.8198  4.5964  4.0387  7.8885 315.8889
  19.8799  4.5773  4.0219  7.8557 317.4400
  19.9399  4.5583  4.0052  7.8231 318.9900
  20.0000  4.5394  3.9886  7.7906 320.5388
  20.0601  4.5206  3.9720  7.7582 322.0863
  20.1201  4.5018  3.9555  7.7260 323.6327
  20.1802  4.4831  3.9391  7.6939 325.1777
  20.2402  4.4645  3.9228  7.6620 326.7215
  20.3003  4.4459  3.9065  7.6302 328.2639
  20.3604  4.4275  3.8903  7.5985 329.8049
  20.4204  4.4091  3.8741  7.5669 331.3445
  20.4805  4.3908  3.8580  7.5355 332.8827
  20.5405  4.3726  3.8420  7.5042 334.4193
  20.6006  4.3544  3.8260  7.4730 335.9545
  20.6607  4.3363  3.8102  7.4420 337.4881
  20.7207  4.3183  3.7943  7.4111 339.0202
  20.7808  4.3004  3.7786  7.3803 340.5506
  20.8408  4.2825  3.7629  7.3497 342.0795
  20.9009  4.2648  3.7473  7.3191 343.6066
  20.9610  4.2470  3.7317  7.2887 345.1321
  21.0210  4.2294  3.7162  7.2585 346.6558
  21.0811  4.2118  3.7008  7.2283 348.1778
  21.1411  4.1944  3.6854  7.1983 349.6980
  21.2012  4.1769  3.6701  7.1684 351.2164
  21.2613  4.1596  3.6549  7.1386 352.7329
  21.3213  4.1423  3.6397  7.1090 354.2476
  21.3814  4.1251  3.6246  7.0795 355.7604
  21.4414  4.1080  3.6096  7.0501 357.2713
  21.5015  4.0909  3.5946  7.0208 358.7802
  21.5616  4.0740  3.5796  6.9916 360.2872
  21.6216  4.0570  3.5648  6.9626 361.7922
  21.6817  4.0402  3.5500  6.9337 363.2951
  21.7417  4.0234  3.5352  6.9049 364.7960
  21.8018  4.0067  3.5206  6.8762 366.2948
  21.8619  3.9901  3.5060  6.8476 367.7916
  21.9219  3.9735  3.4914  6.8192 369.2862
  21.9820  3.9570  3.4769  6.7909 370.7786
  22.0420  3.9406  3.4625  6.7627 372.2689
  22.1021  3.9242  3.4481  6.7346 373.7570
  22.1622  3.9079  3.4338  6.7066 375.2429
  22.2222  3.8917  3.4195  6.6788 376.7266
  22.2823  3.8755  3.4053  6.6510 378.2080
  22.3423  3.8595  3.3912  6.6234 379.6872
  22.4024  3.8434  3.3771  6.5959 381.1640
  22.4625  3.8275  3.3631  6.5685 382.6385
  22.5225  3.8116  3.3491  6.5412 384.1107
  22.5826  3.7958  3.3352  6.5141 385.5805
  22.6426  3.7800  3.3214  6.4870 387.0479
  22.7027  3.7643  3.3076  6.4601 388.5129
  22.7628  3.7487  3.2938  6.4332 389.9755
  22.8228  3.7331  3.2802  6.4065 391.4357
  22.8829  3.7176  3.2666  6.3799 392.8934
  22.9429  3.7022  3.2530  6.3534 394.3486
  23.0030  3.6868  3.2395  6.3270 395.8014
  23.0631  3.6715  3.2260  6.3008 397.2516
  23.1231  3.6562  3.2126  6.2746 398.6993
  23.1832  3.6411  3.1993  6.2485 400.1444
  23.2432  3.6259  3.1860  6.2226 401.5870
  23.3033  3.6109  3.1728  6.1967 403.0270
  23.3634  3.5959  3.1596  6.1710 404.4644
  23.4234  3.5810  3.1465  6.1454 405.8992
  23.4835  3.5661  3.1334  6.1199 407.3313
  23.5435  3.5513  3.1204  6.0944 408.7609
  23.6036  3.5365  3.1075  6.0691 410.1877
  23.6637  3.5219  3.0946  6.0439 411.6119
  23.7237  3.5072  3.0817  6.0188 413.0333
  23.7838  3.4927  3.0689  5.9938 414.4521
  23.8438  3.4782  3.0562  5.9689 415.8681
  23.9039  3.4637  3.0435  5.9442 417.2814
  23.9640  3.4494  3.0309  5.9195 418.6920
  24.0240  3.4350  3.0183  5.8949 420.0998
  24.0841  3.4208  3.0058  5.8704 421.5048
  24.1441  3.4066  2.9933  5.8460 422.9070
  24.2042  3.3924  2.9808  5.8217 424.3065
  24.2643  3.3783  2.9685  5.7976 425.7031
  24.3243  3.3643  2.9562  5.7735 427.0968
  24.3844  3.3503  2.9439  5.7495 428.4878
  24.4444  3.3364  2.9317  5.7256 429.8759
  24.5045  3.3226  2.9195  5.7019 431.2611
  24.5646  3.3088  2.9074  5.6782 432.6434
  24.6246  3.2950  2.8953  5.6546 434.0229
  24.6847  3.2814  2.8833  5.6311 435.3995
  24.7447  3.2677  2.8713  5.6077 436.7731
  24.8048  3.2542  2.8594  5.5844 438.1439
  24.8649  3.2407  2.8475  5.5612 439.5117
  24.9249  3.2272  2.8357  5.5382 440.8765
  24.9850  3.2138  2.8239  5.5152 442.2384
  25.0450  3.2005  2.8122  5.4922 443.5974
  25.1051  3.1872  2.8005  5.4694 444.9534
  25.1652  3.1739  2.7889  5.4467 446.3064
  25.2252  3.1608  2.7773  5.4241 447.6564
  25.2853  3.1476  2.7658  5.4016 449.0034
  25.3453  3.1346  2.7543  5.3791 450.3474
  25.4054  3.1216  2.7429  5.3568 451.6885
  25.4655  3.1086  2.7315  5.3346 453.0264
  25.5255  3.0957  2.7201  5.3124 454.3614
  25.5856  3.0828  2.7088  5.2903 455.6933
  25.6456  3.0700  2.6976  5.2684 457.0222
  25.7057  3.0573  2.6864  5.2465 458.3480
  25.7658  3.0446  2.6753  5.2247 459.6707
  25.8258  3.0320  2.6641  5.2030 460.9904
  25.8859  3.0194  2.6531  5.1814 462.3070
  25.9459  3.0068  2.6421  5.1599 463.6206
  26.0060  2.9944  2.6311  5.1385 464.9310
  26.0661  2.9819  2.6202  5.1171 466.2384
  26.1261  2.9695  2.6093  5.0959 467.5426
  26.1862  2.9572  2.5985  5.0747 468.8438
  26.2462  2.9449  2.5877  5.0536 470.1418
  26.3063  2.9327  2.5769  5.0326 471.4367
  26.3664  2.9205  2.5662  5.0117 472.7285
  26.4264  2.9084  2.5556  4.9909 474.0171
  26.4865  2.8963  2.5450  4.9702 475.3027
  26.5465  2.8843  2.5344  4.9496 476.5851
  26.6066  2.8723  2.5239  4.9290 477.8643
  26.6667  2.8604  2.5134  4.9085 479.1404
  26.7267  2.8485  2.5030  4.8882 480.4133
  26.7868  2.8367  2.4926  4.8679 481.6831
  26.8468  2.8249  2.4822  4.8476 482.9497
  26.9069  2.8132  2.4719  4.8275 484.2132
  26.9670  2.8015  2.4617  4.8075 485.4734
  27.0270  2.7899  2.4515  4.7875 486.7306
  27.0871  2.7783  2.4413  4.7676 487.9845
  27.1471  2.7668  2.4311  4.7478 489.2352
  27.2072  2.7553  2.4211  4.7281 490.4828
  27.2673  2.7438  2.4110  4.7085 491.7272
  27.3273  2.7325  2.4010  4.6889 492.9684
  27.3874  2.7211  2.3910  4.6694 494.2063
  27.4474  2.7098  2.3811  4.6501 495.4411
  27.5075  2.6986  2.3712  4.6307 496.6727
  27.5676  2.6874  2.3614  4.6115 497.9011
  27.6276  2.6762  2.3516  4.5924 499.1263
  27.6877  2.6651  2.3418  4.5733 500.3483
  27.7477  2.6540  2.3321  4.5543 501.5671
  27.8078  2.6430  2.3224  4.5354 502.7826
  27.8679  2.6320  2.3128  4.5166 503.9950
  27.9279  2.6211  2.3032  4.4978 505.2041
  27.9880  2.6102  2.2936  4.4791 506.4101
